Customer Id,Account Number,Full Name,Date of Birth,Occupation,Complete Address,Total Income Per Annum,Passport/Gov ID Proof,Is_Flagged,Flag_Type,Flag_Reason,Risk_Category,Risk_Score
CUST332548,3079818547,Nimrat Mahajan,17-01-1974,Shop Owner,"Flat No. 28A, Gill Marg, Ville Nagar, Kollam, Telangana - 215400, India",373386,Passport: L5706947,FALSE,NONE,,CLEAN,14
CUST699121,456975181,Onkar Narasimhan,16-02-1971,Farmer,"Flat No. 47C, Sarma Path, Ville Nagar, Serampore, Punjab - 738419, India",479765,Passport: I9814602,FALSE,NONE,,CLEAN,7
CUST724086,8132617827,Yash Garg,19-04-1967,Construction Contractor,"Flat No. 9C, Mukhopadhyay Zila, Ville Nagar, Dhanbad, Bihar - 541457, India",570825,Voter ID: SLG1739385,FALSE,NONE,,CLEAN,14
CUST694229,1558124827,Pallavi Brar,24-06-1982,Teacher / Professor,"Flat No. 30C, Jaggi Marg, Ville Nagar, Imphal, Himachal Pradesh - 681456, India",435013,PAN Card: BEHGJ1011Y,FALSE,NONE,,CLEAN,11
CUST292279,4447848214,Vidhi Mitter,5/2/1977,Nurse / Healthcare Worker,"Flat No. 34D, Patel, Ville Nagar, Chandigarh, Kerala - 628288, India",560205,Passport: O6942386,FALSE,NONE,,CLEAN,19
CUST237654,703647888,Sanya Apte,2/1/1994,Pharmacist,"Flat No. 43C, Kadakia Road, Ville Nagar, Etawah, Kerala - 599284, India",1379249,Voter ID: ZOH8463259,FALSE,NONE,,CLEAN,18
CUST468877,6283707826,Samesh Sathe,8/1/1977,Government Employee,"Flat No. 15A, Ravel Path, Ville Nagar, Guwahati, Uttarakhand - 110537, India",859793,PAN Card: KTVNB1244X,FALSE,NONE,,CLEAN,10
CUST924566,6715159817,Chasmum Verma,3/6/1996,Nurse / Healthcare Worker,"Flat No. 31A, Ranganathan, Ville Nagar, Sasaram, Assam - 518582, India",227601,Passport: C7686174,FALSE,NONE,,CLEAN,20
CUST434132,1435792489,Urvashi Ramachandran,7/11/2000,Travel Agent,"Flat No. 27C, Naidu Road, Ville Nagar, Jamalpur, Telangana - 777424, India",1370542,PAN Card: GPKCE5023Z,FALSE,NONE,,CLEAN,16
CUST336105,7986479831,Priya Nair Menon,23-05-1988,State Cabinet Minister,"Flat No. 6D, Bengaluru, India",3100000,Passport: A7426457,TRUE,PEP,Domestic PEP - State Revenue & Taxation Minister,PEP,83
CUST430419,8673917867,George Rastogi,11/3/1994,Jewellery Trader,"Flat No. 30B, Gokhale Road, Ville Nagar, Hubli–Dharwad, Maharashtra - 798384, India",1782627,Voter ID: LAZ2291460,FALSE,NONE,,CLEAN,16
CUST358207,2552092407,Aradhana Lal,11/7/1987,Banker,"Flat No. 44A, Guha Road, Ville Nagar, Howrah, Uttar Pradesh - 804378, India",575124,Voter ID: LJI1406123,FALSE,NONE,,CLEAN,7
CUST161430,3036452508,Kala Mann,20-05-1999,Army Personnel,"Flat No. 36C, Virk Nagar, Ville Nagar, Serampore, Tamil Nadu - 561834, India",1484439,PAN Card: GUGMF3858E,FALSE,NONE,,CLEAN,18
CUST195775,7543250720,Nicholas Cheema,5/3/1965,Retired / Pensioner,"Flat No. 11D, Basak Chowk, Ville Nagar, Delhi, Maharashtra - 439044, India",571188,Aadhaar Card: XXXX-XXXX-1855,FALSE,NONE,,CLEAN,13
CUST830322,5185722813,Meghana Balakrishnan,18-07-1956,Construction Contractor,"Flat No. 6A, Hari Street, Ville Nagar, Nangloi Jat, Assam - 132450, India",1012729,Voter ID: RJV7005668,FALSE,NONE,,CLEAN,19
CUST477808,9307113143,Peter Naik,1/6/1988,Police Officer,"Flat No. 27A, Bains Nagar, Ville Nagar, Bhubaneswar, Bihar - 812597, India",1084572,Driving Licence: FO93 20244535918,FALSE,NONE,,CLEAN,2
CUST256445,512171500,William Maharaj,8/2/1985,Film / Media Professional,"Flat No. 8D, Brahmbhatt Chowk, Ville Nagar, Darbhanga, Himachal Pradesh - 725084, India",5921440,Driving Licence: FN67 20218842014,FALSE,NONE,,CLEAN,1
CUST527265,1606853336,Rachana Tak,23-03-1997,Restaurant / Hotel Owner,"Flat No. 37D, Chadha Road, Ville Nagar, Bhiwandi, Kerala - 131394, India",1195817,Driving Licence: UU61 20258514392,FALSE,NONE,,CLEAN,0
CUST184120,963640486,Aarush Sane,9/1/1995,Stockbroker,"Flat No. 50D, Menon Zila, Ville Nagar, Jalandhar, Tamil Nadu - 669578, India",7496233,Voter ID: EXG7401806,FALSE,NONE,,CLEAN,11
CUST799713,1801973148,George Anne,8/3/1993,Retail Trader,"Flat No. 48A, Sachar Ganj, Ville Nagar, Kulti, West Bengal - 305369, India",250948,PAN Card: FHBLQ1515D,FALSE,NONE,,CLEAN,11
CUST913308,9081133856,Maanas Issac,19-12-1991,Film / Media Professional,"Flat No. 45C, Upadhyay, Ville Nagar, Ranchi, Himachal Pradesh - 763508, India",3187647,Voter ID: EDF4471922,FALSE,NONE,,CLEAN,12
CUST249077,2131820112,Chandani Soman,14-11-1987,Army Personnel,"Flat No. 25D, Pillay Nagar, Ville Nagar, Erode, Tamil Nadu - 764406, India",1163121,Aadhaar Card: XXXX-XXXX-7600,FALSE,NONE,,CLEAN,13
CUST533174,561572520,Eiravati Manne,7/3/1995,Business Analyst,"Flat No. 22D, Kibe Chowk, Ville Nagar, Parbhani, Uttarakhand - 579798, India",1413151,PAN Card: ISUMQ3897K,FALSE,NONE,,CLEAN,9
CUST138821,8355436243,Vaishnavi Dey,13-07-1992,Real Estate Agent,"Flat No. 22B, Naidu Chowk, Ville Nagar, Giridih, Assam - 114060, India",1099663,PAN Card: LWVUC5621F,FALSE,NONE,,CLEAN,17
CUST496764,4512711928,Varenya Joshi,5/5/1960,Real Estate Agent,"Flat No. 12A, Mitter Path, Ville Nagar, Jhansi, Uttarakhand - 510623, India",1269649,Driving Licence: AP88 20159296117,FALSE,NONE,,CLEAN,20
CUST465779,8881785263,Karan Memon,17-07-1971,Restaurant / Hotel Owner,"Flat No. 5B, Saha Marg, Ville Nagar, Nanded, Gujarat - 468959, India",1240530,Driving Licence: IS27 20174716362,FALSE,NONE,,CLEAN,13
CUST707314,8331196922,Thomas Amble,11/12/2001,Farmer,"Flat No. 4A, Bhargava Zila, Ville Nagar, Patna, Uttarakhand - 599948, India",434266,Driving Licence: XN17 20236319174,FALSE,NONE,,CLEAN,16
CUST419105,2320387917,Anamika Sachar,1/6/1984,Farmer,"Flat No. 18B, Jain Ganj, Ville Nagar, Belgaum, Andhra Pradesh - 567863, India",539387,PAN Card: XQQLI7627Y,FALSE,NONE,,CLEAN,6
CUST643114,7743294128,Vihaan Mody,8/3/1990,Teacher / Professor,"Flat No. 4A, Kade Circle, Ville Nagar, Ajmer, Madhya Pradesh - 665185, India",432604,Driving Licence: CN21 20169701473,FALSE,NONE,,CLEAN,1
CUST332463,4787209426,Azad Dewan,12/4/1993,Restaurant / Hotel Owner,"Flat No. 24C, Narayanan Street, Ville Nagar, Kurnool, Jharkhand - 963227, India",1138081,Aadhaar Card: XXXX-XXXX-7523,FALSE,NONE,,CLEAN,0
CUST256911,4543595075,Onveer Butala,25-10-1967,Lawyer,"Flat No. 7A, Saraf Chowk, Ville Nagar, Dehri, Uttarakhand - 917411, India",5952934,Aadhaar Card: XXXX-XXXX-5687,FALSE,NONE,,CLEAN,11
CUST307356,4344759414,Arin Misra,3/3/1976,Restaurant / Hotel Owner,"Flat No. 22A, Samra Chowk, Ville Nagar, Shahjahanpur, Karnataka - 583388, India",1177366,Aadhaar Card: XXXX-XXXX-3752,FALSE,NONE,,CLEAN,15
CUST756830,9906229651,Chavvi Mangal,9/2/1972,Chartered Accountant,"Flat No. 36A, Sen, Ville Nagar, Ongole, Karnataka - 568328, India",3964172,Driving Licence: NG33 20165790054,FALSE,NONE,,CLEAN,9
CUST435706,7323827816,Frado Mangal,5/12/2000,Police Officer,"Flat No. 21B, Tailor Circle, Ville Nagar, Danapur, Assam - 707081, India",874419,PAN Card: CXZSN2717Z,FALSE,NONE,,CLEAN,20
CUST849941,6753493104,Amara Kashyap,22-11-1981,Self-Employed Consultant,"Flat No. 16B, Kata, Ville Nagar, Secunderabad, Jharkhand - 542207, India",367584,PAN Card: DLXXY9456Z,FALSE,NONE,,CLEAN,8
CUST755383,5874369285,Rachana Char,17-02-1970,Real Estate Agent,"Flat No. 42B, De Path, Ville Nagar, Bhilai, Uttarakhand - 708851, India",1144274,PAN Card: EQXIY1674A,FALSE,NONE,,CLEAN,1
CUST127639,353834718,Zaid Sahota,8/4/1960,Journalist,"Flat No. 15D, Goswami Chowk, Ville Nagar, Bhind, Rajasthan - 252438, India",267686,Aadhaar Card: XXXX-XXXX-5862,FALSE,NONE,,CLEAN,8
CUST909919,6071083181,Hitesh Nadkarni,20-05-1960,Pharmacist,"Flat No. 35A, Wason Circle, Ville Nagar, Sambhal, Assam - 667323, India",632935,Aadhaar Card: XXXX-XXXX-7565,FALSE,NONE,,CLEAN,10
CUST149246,4985237751,Yashawini Bakshi,11/8/1970,Retail Trader,"Flat No. 1D, Tella Chowk, Ville Nagar, Mau, Rajasthan - 450964, India",370233,Aadhaar Card: XXXX-XXXX-1415,FALSE,NONE,,CLEAN,12
CUST969887,3262760251,Aadi Banerjee,14-06-1971,Self-Employed Consultant,"Flat No. 11C, Babu Road, Ville Nagar, Chennai, Odisha - 900771, India",288285,PAN Card: OXQLE1894H,FALSE,NONE,,CLEAN,13
CUST724616,9170792542,Rachita Dada,22-11-1956,Nurse / Healthcare Worker,"Flat No. 6B, Lal Ganj, Ville Nagar, Dhanbad, Jharkhand - 623957, India",197974,Driving Licence: HE95 20213675575,FALSE,NONE,,CLEAN,3
CUST573870,9836012215,Warinder Handa,17-08-1962,Financial Advisor,"Flat No. 27B, Wagle Zila, Ville Nagar, Panvel, Maharashtra - 769068, India",6956136,Passport: A7043247,FALSE,NONE,,CLEAN,20
CUST293785,2284368563,Pahal Mutti,8/11/1957,Lawyer,"Flat No. 11B, Bhatt Circle, Ville Nagar, Bhalswa Jahangir Pur, Odisha - 603805, India",8066495,Passport: J2678051,FALSE,NONE,,CLEAN,16
CUST584405,4009702480,Darsh Lad,21-05-1980,Travel Agent,"Flat No. 25B, Babu Road, Ville Nagar, Ghaziabad, Bihar - 886739, India",542759,Passport: Y5875658,FALSE,NONE,,CLEAN,3
CUST731894,9986667984,Viraj Narasimhan,15-12-1994,Construction Contractor,"Flat No. 23D, Agate Street, Ville Nagar, Bikaner, Karnataka - 862120, India",946815,Passport: T8297090,FALSE,NONE,,CLEAN,9
CUST621533,1724782685,Vidhi Yogi,13-02-2003,Farmer,"Flat No. 27A, Ganesan Street, Ville Nagar, Kolhapur, Assam - 675771, India",492555,Aadhaar Card: XXXX-XXXX-2489,FALSE,NONE,,CLEAN,5
CUST614435,8957461886,Mitali Murthy,14-07-1969,Banker,"Flat No. 12D, Krish Road, Ville Nagar, Gaya, Tamil Nadu - 909676, India",873095,Driving Licence: HG19 20122021911,FALSE,NONE,,CLEAN,3
CUST668977,8950761727,Madhavi Kumer,19-09-2004,Police Officer,"Flat No. 50B, Bali Marg, Ville Nagar, Kishanganj, Delhi - 660591, India",631132,Voter ID: NNP8313326,FALSE,NONE,,CLEAN,11
CUST109979,6765024915,Farhad Jafari Nejad,24-06-1975,Import-Export Dealer,"Block 48, Street 112, Nairobi, Kenya",5800000,Passport: S3461251,TRUE,SANCTIONED,OFAC SDN - IRGC procurement network,SANCTIONED,97
CUST284967,4048410232,Chatura Chad,9/9/1992,Nurse / Healthcare Worker,"Flat No. 47A, Madan Nagar, Ville Nagar, Hindupur, Himachal Pradesh - 943448, India",572891,Aadhaar Card: XXXX-XXXX-2039,FALSE,NONE,,CLEAN,0
CUST686876,9088520781,Urvashi Kale,24-08-1995,Restaurant / Hotel Owner,"Flat No. 49D, Maharaj Marg, Ville Nagar, Orai, Uttarakhand - 802835, India",1029202,Voter ID: RBB6949892,FALSE,NONE,,CLEAN,6
CUST772528,577171151,Ranveer Viswanathan,26-08-1964,Import-Export Dealer,"Flat No. 42B, Dube Chowk, Ville Nagar, Alappuzha, Maharashtra - 520124, India",2741319,PAN Card: QICEN3131T,FALSE,NONE,,CLEAN,13
CUST440808,4065028145,Vincent Kala,21-10-1994,Financial Advisor,"Flat No. 31A, Parikh Zila, Ville Nagar, Kanpur, Bihar - 123823, India",3296655,Driving Licence: WR80 20237260564,FALSE,NONE,,CLEAN,20
CUST764299,1908962398,Gautam Ranganathan,22-01-1967,Architect,"Flat No. 19D, Keer Street, Ville Nagar, Nagaon, Rajasthan - 333705, India",1027812,Voter ID: OCW3087766,FALSE,NONE,,CLEAN,11
CUST426804,4348868412,Chandani Patla,22-06-1998,Retired / Pensioner,"Flat No. 12B, Gopal Marg, Ville Nagar, Bahraich, Uttar Pradesh - 621824, India",302793,PAN Card: PZXYY9978M,FALSE,NONE,,CLEAN,2
CUST471858,8926941188,Rachit Kakar,13-11-1961,Banker,"Flat No. 28D, Brar Street, Ville Nagar, Raebareli, Uttar Pradesh - 373951, India",1351138,Passport: T6213281,FALSE,NONE,,CLEAN,11
CUST619581,4683305616,Asel Nurlanovna Bekova,15-09-1962,Foreign Minister,"Flat No. 16C, Bengaluru, India",7400000,National ID: NID-66079059,TRUE,PEP,"Foreign PEP - Foreign Affairs Minister, Central Asia",PEP,64
CUST407618,3139337800,Advaith Varughese,8/3/1977,Entrepreneur,"Flat No. 34D, Chada Ganj, Ville Nagar, Unnao, Uttarakhand - 814919, India",4344394,PAN Card: ECWQG3344H,FALSE,NONE,,CLEAN,13
CUST569711,4038415588,Alejandro Vargas Herrera,8/12/1989,Agri Trader,"Block 48, Street 122, Lagos, Nigeria",3400000,Driving Licence: DL-760806544,TRUE,SANCTIONED,OFAC SDN - Narcotics trafficking (Cali affiliation),SANCTIONED,83
CUST282710,1769527701,Manthan Lata,14-12-1996,Retail Trader,"Flat No. 34A, Bora Street, Ville Nagar, Aizawl, Tamil Nadu - 599380, India",177472,Voter ID: UNC9453010,FALSE,NONE,,CLEAN,0
CUST329772,7998453354,Harita Sunder,24-08-1995,Lawyer,"Flat No. 39C, Kara Ganj, Ville Nagar, Solapur, Punjab - 836038, India",5211280,Driving Licence: XT95 20158629422,FALSE,NONE,,CLEAN,11
CUST948822,3772874052,Yochana Bhatnagar,9/2/1970,Entrepreneur,"Flat No. 11B, Doshi Street, Ville Nagar, Jaunpur, Tamil Nadu - 450290, India",4605679,PAN Card: EXSCV8705G,FALSE,NONE,,CLEAN,7
CUST180418,3938416782,Ojas Dyal,19-03-1999,Farmer,"Flat No. 4A, Mangal Circle, Ville Nagar, Jamnagar, Telangana - 681078, India",275848,Voter ID: VAY9534273,FALSE,NONE,,CLEAN,2
CUST343461,130653303,Kashvi Atwal,3/6/2003,Banker,"Flat No. 45D, Wali Path, Ville Nagar, Kolkata, Gujarat - 626725, India",1220767,Driving Licence: MQ33 20204008078,FALSE,NONE,,CLEAN,0
CUST942438,2505275986,Vamakshi Dasgupta,12/6/1998,Civil Engineer,"Flat No. 20A, Warrior Street, Ville Nagar, Thoothukudi, Punjab - 988991, India",919753,Passport: H2416860,FALSE,NONE,,CLEAN,18
CUST935986,6911723931,Meera Kala,7/1/1997,Film / Media Professional,"Flat No. 2D, Puri Chowk, Ville Nagar, Jalandhar, Assam - 341016, India",5513279,Aadhaar Card: XXXX-XXXX-8361,FALSE,NONE,,CLEAN,7
CUST362062,882959224,Gaurika Ramakrishnan,5/1/2000,Stockbroker,"Flat No. 29B, Venkatesh Street, Ville Nagar, Tiruchirappalli, Telangana - 145843, India",1677174,Passport: L5097740,FALSE,NONE,,CLEAN,19
CUST574065,7160736915,Laksh Sathe,18-05-1965,Government Employee,"Flat No. 29A, Manne Chowk, Ville Nagar, Bellary, Delhi - 787300, India",975207,Driving Licence: YI33 20168527391,FALSE,NONE,,CLEAN,10
CUST701790,3697901122,Abeer Lal,24-04-1997,Jewellery Trader,"Flat No. 33A, Keer Marg, Ville Nagar, Ozhukarai, Karnataka - 112884, India",7263104,PAN Card: BJXEY1579R,FALSE,NONE,,CLEAN,16
CUST627611,1367481057,Frado Lad,9/9/1997,Real Estate Agent,"Flat No. 35C, Bains Zila, Ville Nagar, Raiganj, Haryana - 495397, India",856480,Driving Licence: MG53 20223171187,FALSE,NONE,,CLEAN,3
CUST614954,2781859512,Indali Shetty,2/3/1986,Teacher / Professor,"Flat No. 19C, Randhawa Marg, Ville Nagar, Rajahmundry, Punjab - 215002, India",386834,PAN Card: ZBMGK3893Y,FALSE,NONE,,CLEAN,6
CUST139186,2552379760,Nicholas Kala,3/7/1968,Farmer,"Flat No. 50A, Kar Ganj, Ville Nagar, Alappuzha, Kerala - 464831, India",573803,Voter ID: KWW4803691,FALSE,NONE,,CLEAN,11
CUST200932,5325117002,Hitesh Chaudhuri,27-01-2000,Pharmacist,"Flat No. 9B, Wason Road, Ville Nagar, Bilaspur, Karnataka - 311895, India",1190897,Aadhaar Card: XXXX-XXXX-8952,FALSE,NONE,,CLEAN,15
CUST872848,7373473711,Vrishti Krishna,7/3/2000,Lawyer,"Flat No. 39B, Saran Zila, Ville Nagar, Nagpur, Maharashtra - 757364, India",2797389,Passport: T2553638,FALSE,NONE,,CLEAN,11
CUST493820,7570488238,Gayathri Chaudhry,23-04-1967,Lawyer,"Flat No. 24C, Parmar Street, Ville Nagar, Bhind, Andhra Pradesh - 980432, India",1343570,Aadhaar Card: XXXX-XXXX-1020,FALSE,NONE,,CLEAN,1
CUST953309,2032222230,Dayita Shetty,17-05-1985,Entrepreneur,"Flat No. 8D, Sarin Chowk, Ville Nagar, Panihati, Haryana - 534166, India",1335822,Voter ID: JVL6634235,FALSE,NONE,,CLEAN,7
CUST765030,310698558,Pranit Manda,12/2/1959,Shop Owner,"Flat No. 39D, Mukherjee Nagar, Ville Nagar, Singrauli, Maharashtra - 752069, India",303275,Driving Licence: KE42 20151545820,FALSE,NONE,,CLEAN,5
CUST832411,1048749723,Qasim Bahl,14-06-2000,Retail Trader,"Flat No. 39C, Patla, Ville Nagar, Rajkot, Haryana - 828980, India",415465,Aadhaar Card: XXXX-XXXX-1853,FALSE,NONE,,CLEAN,0
CUST759726,7934406158,Kala Grover,17-09-1957,Farmer,"Flat No. 8C, Basu Chowk, Ville Nagar, Kirari Suleman Nagar, Odisha - 769536, India",172117,Passport: G7046955,FALSE,NONE,,CLEAN,17
CUST215695,687534291,Leena Vaidya,2/5/1968,Chartered Accountant,"Flat No. 34B, Dutta, Ville Nagar, Varanasi, Uttar Pradesh - 489511, India",4300311,Passport: L6087859,FALSE,NONE,,CLEAN,1
CUST592164,4512671582,Kim Sung-Hyun,7/11/1960,Technology Trader,"Block 10, Street 51, Baghdad, Iraq",3100000,National ID: NID-42452217,TRUE,SANCTIONED,OFAC SDN - DPRK weapons proliferation network,SANCTIONED,97
CUST873577,1960345643,Arunima Rajagopalan,22-03-1975,Self-Employed Consultant,"Flat No. 18C, Chad Road, Ville Nagar, Phagwara, Maharashtra - 134714, India",318738,Aadhaar Card: XXXX-XXXX-1447,FALSE,NONE,,CLEAN,9
CUST861757,2001216089,Neel Arora,28-08-1988,Retail Trader,"Flat No. 20C, Chanda Zila, Ville Nagar, Dharmavaram, Gujarat - 421107, India",269917,Passport: X6938019,FALSE,NONE,,CLEAN,12
CUST413357,7930477918,Irina Volkov Sorokina,11/5/1956,Deputy Governor,"Flat No. 49B, Mumbai, India",9200000,National ID: NID-84654798,TRUE,PEP,"Foreign PEP - Regional Deputy Governor, Russia",PEP,56
CUST289485,163477257,Aarna Kamdar,2/12/1965,Business Analyst,"Flat No. 29B, Lal Chowk, Ville Nagar, Hazaribagh, Kerala - 793861, India",626832,Driving Licence: TY35 20157469138,FALSE,NONE,,CLEAN,16
CUST712686,9687980558,Shravya Bakshi,23-08-1977,Journalist,"Flat No. 32D, Setty Street, Ville Nagar, Mysore, West Bengal - 251357, India",483688,Driving Licence: DS26 20237757179,FALSE,NONE,,CLEAN,10
CUST878245,365650600,Eiravati Talwar,10/8/1981,Film / Media Professional,"Flat No. 49D, Srivastava Marg, Ville Nagar, Durgapur, Kerala - 672435, India",5230296,PAN Card: FERKW6314Z,FALSE,NONE,,CLEAN,10
CUST791982,1869412992,Finn Chanda,10/11/2001,Civil Engineer,"Flat No. 3C, Sandal Nagar, Ville Nagar, Kakinada, Maharashtra - 738309, India",1058358,Passport: I4633007,FALSE,NONE,,CLEAN,12
CUST914915,8516236307,Nisha Chawla,20-04-1976,Construction Contractor,"Flat No. 27A, Chaudhry Chowk, Ville Nagar, Ramagundam, Maharashtra - 817041, India",1396157,PAN Card: PRANB3969O,FALSE,NONE,,CLEAN,2
CUST893679,3879485543,Samuel Dhar,12/6/1977,Shop Owner,"Flat No. 44C, Virk Road, Ville Nagar, Mathura, Kerala - 956526, India",466864,PAN Card: YRJBJ6410Z,FALSE,NONE,,CLEAN,12
CUST167755,8774487578,Nitara Chandra,2/8/2004,Film / Media Professional,"Flat No. 14C, Kulkarni Chowk, Ville Nagar, Bhimavaram, Uttarakhand - 229431, India",3672347,Aadhaar Card: XXXX-XXXX-9001,FALSE,NONE,,CLEAN,10
CUST512900,8694532419,Turvi Mallick,28-10-1984,Chartered Accountant,"Flat No. 4C, Sangha Nagar, Ville Nagar, Khammam, Haryana - 786433, India",2298074,PAN Card: PLMXF4205X,FALSE,NONE,,CLEAN,5
CUST373781,8808710985,Gautam Nath,19-03-1978,Pharmacist,"Flat No. 35C, Bhatnagar Path, Ville Nagar, Mirzapur, Odisha - 922497, India",1475789,Driving Licence: LT39 20244783320,FALSE,NONE,,CLEAN,12
CUST400189,2218074303,Thomas Char,13-03-1994,Stockbroker,"Flat No. 19A, Ganesh Street, Ville Nagar, Anand, Assam - 970177, India",4970309,Passport: Y8784988,FALSE,NONE,,CLEAN,13
CUST848206,1445991735,Ishita Kade,11/6/1987,Real Estate Agent,"Flat No. 35A, Chauhan Ganj, Ville Nagar, Udupi, Gujarat - 258157, India",745884,PAN Card: JDFKI8633N,FALSE,NONE,,CLEAN,2
CUST548264,6394914061,Mitali Morar,18-09-1984,Film / Media Professional,"Flat No. 48B, Ganguly Nagar, Ville Nagar, Jalandhar, Rajasthan - 747554, India",4407856,Driving Licence: LH19 20165266811,FALSE,NONE,,CLEAN,17
CUST482364,1203252958,Teerth Bhardwaj,7/6/2002,Restaurant / Hotel Owner,"Flat No. 44B, Bhat, Ville Nagar, Dhanbad, Uttar Pradesh - 470858, India",1478413,Driving Licence: WK89 20141487595,FALSE,NONE,,CLEAN,17
CUST541119,8938772134,Damyanti Chawla,14-09-1960,Entrepreneur,"Flat No. 15D, Wagle Ganj, Ville Nagar, Pallavaram, Andhra Pradesh - 467544, India",1564386,Driving Licence: UX99 20254651255,FALSE,NONE,,CLEAN,18
CUST825835,8138206089,Qabil Vaidya,4/3/1987,Army Personnel,"Flat No. 30D, Ganesh Road, Ville Nagar, Kavali, Punjab - 279517, India",562549,Passport: H5951988,FALSE,NONE,,CLEAN,12
CUST498468,8188003704,Shravya Kohli,28-08-1959,Shop Owner,"Flat No. 35A, Raghavan Chowk, Ville Nagar, Shimla, Himachal Pradesh - 171744, India",478623,PAN Card: QXZTL2612Y,FALSE,NONE,,CLEAN,1
CUST972786,9456514108,Radhika Krishnamurthy,15-03-1975,Jewellery Trader,"Flat No. 8D, Setty Path, Ville Nagar, Faridabad, Assam - 352603, India",5803220,PAN Card: FTRCL1478F,FALSE,NONE,,CLEAN,15
CUST205409,6979398786,Theodore Goda,12/4/1986,Stockbroker,"Flat No. 12C, Shetty Circle, Ville Nagar, Bhilai, Maharashtra - 842411, India",2828376,Driving Licence: DB16 20248541166,FALSE,NONE,,CLEAN,3
CUST409222,9093411280,Atharv Chand,4/7/1966,Architect,"Flat No. 45A, Bail Ganj, Ville Nagar, Akola, Assam - 855855, India",1030108,PAN Card: LXKVK2557K,FALSE,NONE,,CLEAN,13
CUST340477,4524191742,Mohini Golla,26-02-1988,Construction Contractor,"Flat No. 38D, Mahajan Road, Ville Nagar, Dhule, Uttar Pradesh - 471835, India",623641,Voter ID: BXQ3970058,FALSE,NONE,,CLEAN,6
CUST849115,2881514469,Diya Wagle,7/9/1961,Business Analyst,"Flat No. 29A, Chatterjee Nagar, Ville Nagar, Phagwara, Jharkhand - 772149, India",1436050,Aadhaar Card: XXXX-XXXX-7399,FALSE,NONE,,CLEAN,4
CUST913694,980191499,Vedant Mann,13-06-2002,Business Analyst,"Flat No. 18A, Kaul Zila, Ville Nagar, Alwar, Rajasthan - 694731, India",740174,Passport: G9375710,FALSE,NONE,,CLEAN,9
CUST975937,8095203071,Vritti Sankaran,25-03-1972,Banker,"Flat No. 10A, Deep Road, Ville Nagar, Arrah, Uttar Pradesh - 419398, India",1050784,Passport: O9231939,FALSE,NONE,,CLEAN,6
CUST433443,9734073275,Anthony Kata,26-06-1993,Self-Employed Consultant,"Flat No. 48D, Nayak Circle, Ville Nagar, Khammam, Odisha - 721082, India",354243,PAN Card: GRSRD5380B,FALSE,NONE,,CLEAN,19
CUST685005,5677353991,Caleb Balan,6/6/1963,Restaurant / Hotel Owner,"Flat No. 2C, Hora Ganj, Ville Nagar, Muzaffarnagar, Haryana - 908184, India",956564,Passport: X8114847,FALSE,NONE,,CLEAN,1
CUST983241,274657616,Logan Swaminathan,21-05-1987,Farmer,"Flat No. 33C, Virk Path, Ville Nagar, Navi Mumbai, Punjab - 799377, India",534010,Passport: L2394075,FALSE,NONE,,CLEAN,20
CUST584153,6325553499,Ucchal Mangat,9/2/1995,Stockbroker,"Flat No. 6D, Dugar Chowk, Ville Nagar, Tumkur, Delhi - 533795, India",5823406,Driving Licence: WC38 20187630227,FALSE,NONE,,CLEAN,18
CUST763529,2498232404,Adya Bose,2/3/1992,Architect,"Flat No. 13A, Bahl Zila, Ville Nagar, Gudivada, Uttarakhand - 350069, India",1271043,Voter ID: KUQ9383308,FALSE,NONE,,CLEAN,13
CUST521673,5560320217,Bhanumati Krishnamurthy,7/7/2004,Import-Export Dealer,"Flat No. 30B, Bandi Ganj, Ville Nagar, Howrah, Tamil Nadu - 789922, India",3852815,Passport: U7190456,FALSE,NONE,,CLEAN,5
CUST150120,9923312753,Janaki Oak,9/9/1981,Stockbroker,"Flat No. 32C, Agarwal Circle, Ville Nagar, Berhampur, Rajasthan - 939937, India",3613614,Voter ID: ESA8299701,FALSE,NONE,,CLEAN,5
